season,round,race_name,race_slug,driver_id,stop_number,lap,pit_time_local,pit_duration_s,pit_duration_ms
2024,12,British Grand Prix,british-grand-prix,norris,2,39,16:05:44,30.387,30387.0
2024,12,British Grand Prix,british-grand-prix,zhou,4,37,16:06:00,33.083,33083.0
2024,12,British Grand Prix,british-grand-prix,sainz,2,39,16:06:06,29.097,29097.0
2024,12,British Grand Prix,british-grand-prix,hulkenberg,2,39,16:06:28,30.265,30265.0
2024,12,British Grand Prix,british-grand-prix,stroll,2,39,16:06:33,29.469,29469.0
2024,12,British Grand Prix,british-grand-prix,ocon,4,38,16:06:52,29.086,29086.0
2024,12,British Grand Prix,british-grand-prix,perez,4,47,16:20:38,28.871,28871.0
2024,12,British Grand Prix,british-grand-prix,sainz,3,50,16:22:59,28.706,28706.0
2024,15,Dutch Grand Prix,dutch-grand-prix,albon,1,12,15:18:56,21.258,21258.0
2024,15,Dutch Grand Prix,dutch-grand-prix,hulkenberg,1,14,15:21:26,21.619,21619.0
2024,15,Dutch Grand Prix,dutch-grand-prix,tsunoda,1,14,15:21:27,21.249,21249.0
2024,15,Dutch Grand Prix,dutch-grand-prix,bottas,1,15,15:22:50,21.095,21095.0
2024,15,Dutch Grand Prix,dutch-grand-prix,zhou,1,18,15:26:53,21.214,21214.0
2024,15,Dutch Grand Prix,dutch-grand-prix,sargeant,1,22,15:32:00,22.03,22030.0
2024,15,Dutch Grand Prix,dutch-grand-prix,hamilton,1,23,15:32:56,21.168,21168.0
2024,15,Dutch Grand Prix,dutch-grand-prix,leclerc,1,24,15:33:57,20.841,20841.0
2024,15,Dutch Grand Prix,dutch-grand-prix,russell,1,25,15:35:11,21.846,21846.0
2024,15,Dutch Grand Prix,dutch-grand-prix,max_verstappen,1,27,15:37:39,20.785,20785.0
2024,15,Dutch Grand Prix,dutch-grand-prix,norris,1,28,15:38:48,21.536,21536.0
2024,15,Dutch Grand Prix,dutch-grand-prix,perez,1,29,15:40:23,22.934,22934.0
2024,15,Dutch Grand Prix,dutch-grand-prix,ricciardo,1,29,15:40:51,20.942,20942.0
2024,15,Dutch Grand Prix,dutch-grand-prix,sainz,1,30,15:41:41,20.84,20840.0
2024,15,Dutch Grand Prix,dutch-grand-prix,stroll,1,30,15:42:05,21.385,21385.0
2024,15,Dutch Grand Prix,dutch-grand-prix,ocon,1,30,15:42:17,21.015,21015.0
2024,15,Dutch Grand Prix,dutch-grand-prix,alonso,1,31,15:43:19,21.348,21348.0
2024,15,Dutch Grand Prix,dutch-grand-prix,gasly,1,32,15:44:31,22.646,22646.0
2024,15,Dutch Grand Prix,dutch-grand-prix,tsunoda,2,32,15:44:50,20.88,20880.0
2024,15,Dutch Grand Prix,dutch-grand-prix,piastri,1,33,15:45:22,20.969,20969.0
2024,15,Dutch Grand Prix,dutch-grand-prix,kevin_magnussen,1,40,15:55:10,21.403,21403.0
2024,15,Dutch Grand Prix,dutch-grand-prix,bottas,2,43,15:59:12,21.273,21273.0
2024,15,Dutch Grand Prix,dutch-grand-prix,hamilton,2,48,16:04:40,21.026,21026.0
2024,15,Dutch Grand Prix,dutch-grand-prix,zhou,2,51,16:09:57,22.044,22044.0
2024,15,Dutch Grand Prix,dutch-grand-prix,russell,2,54,16:12:03,21.159,21159.0
2024,15,Dutch Grand Prix,dutch-grand-prix,albon,2,54,16:13:00,21.016,21016.0
2024,11,Austrian Grand Prix,austrian-grand-prix,leclerc,1,1,15:04:20,31.917,31917.0
2024,11,Austrian Grand Prix,austrian-grand-prix,sargeant,1,1,15:04:23,31.722,31722.0
2024,11,Austrian Grand Prix,austrian-grand-prix,kevin_magnussen,1,10,15:15:02,21.518,21518.0
2024,11,Austrian Grand Prix,austrian-grand-prix,ricciardo,1,10,15:15:04,21.502,21502.0
2024,11,Austrian Grand Prix,austrian-grand-prix,hulkenberg,1,11,15:16:12,22.355,22355.0
2024,11,Austrian Grand Prix,austrian-grand-prix,alonso,1,11,15:16:18,21.483,21483.0
2024,11,Austrian Grand Prix,austrian-grand-prix,albon,1,12,15:17:30,21.878,21878.0
2024,11,Austrian Grand Prix,austrian-grand-prix,leclerc,2,16,15:22:38,21.685,21685.0
2024,11,Austrian Grand Prix,austrian-grand-prix,ocon,1,19,15:25:51,22.291,22291.0
2024,11,Austrian Grand Prix,austrian-grand-prix,bottas,1,19,15:26:01,21.918,21918.0
2024,11,Austrian Grand Prix,austrian-grand-prix,gasly,1,20,15:27:05,21.431,21431.0
2024,11,Austrian Grand Prix,austrian-grand-prix,stroll,1,20,15:27:11,21.399,21399.0
2024,11,Austrian Grand Prix,austrian-grand-prix,sargeant,2,20,15:27:51,22.502,22502.0
2024,11,Austrian Grand Prix,austrian-grand-prix,hamilton,1,21,15:28:03,21.563,21563.0
2024,11,Austrian Grand Prix,austrian-grand-prix,perez,1,21,15:28:10,21.291,21291.0
2024,11,Austrian Grand Prix,austrian-grand-prix,tsunoda,1,21,15:28:21,21.25,21250.0
2024,11,Austrian Grand Prix,austrian-grand-prix,russell,1,22,15:29:09,21.673,21673.0
2024,11,Austrian Grand Prix,austrian-grand-prix,sainz,1,22,15:29:12,21.226,21226.0
2024,11,Austrian Grand Prix,austrian-grand-prix,max_verstappen,1,23,15:30:10,21.899,21899.0
2024,11,Austrian Grand Prix,austrian-grand-prix,norris,1,23,15:30:16,21.617,21617.0
2024,11,Austrian Grand Prix,austrian-grand-prix,piastri,1,25,15:32:49,20.978,20978.0
2024,11,Austrian Grand Prix,austrian-grand-prix,zhou,1,28,15:37:09,23.198,23198.0
2024,11,Austrian Grand Prix,austrian-grand-prix,leclerc,3,33,15:43:03,22.243,22243.0
2024,11,Austrian Grand Prix,austrian-grand-prix,alonso,2,35,15:45:19,33.947,33947.0
2024,11,Austrian Grand Prix,austrian-grand-prix,ricciardo,2,37,15:47:39,21.093,21093.0
2024,11,Austrian Grand Prix,austrian-grand-prix,kevin_magnussen,2,38,15:48:49,21.832,21832.0
2024,11,Austrian Grand Prix,austrian-grand-prix,hulkenberg,2,39,15:49:55,21.814,21814.0
2024,11,Austrian Grand Prix,austrian-grand-prix,albon,2,39,15:50:11,21.692,21692.0
2024,11,Austrian Grand Prix,austrian-grand-prix,gasly,2,42,15:53:40,22.043,22043.0
2024,11,Austrian Grand Prix,austrian-grand-prix,bottas,2,42,15:53:49,21.991,21991.0
2024,11,Austrian Grand Prix,austrian-grand-prix,ocon,2,43,15:54:52,21.231,21231.0
2024,11,Austrian Grand Prix,austrian-grand-prix,stroll,2,43,15:54:58,21.302,21302.0
2024,11,Austrian Grand Prix,austrian-grand-prix,tsunoda,2,44,15:56:07,23.444,23444.0
2024,11,Austrian Grand Prix,austrian-grand-prix,russell,2,46,15:57:41,21.229,21229.0
2024,11,Austrian Grand Prix,austrian-grand-prix,sainz,2,47,15:58:55,21.283,21283.0
2024,11,Austrian Grand Prix,austrian-grand-prix,sargeant,3,49,16:03:04,22.093,22093.0
2024,11,Austrian Grand Prix,austrian-grand-prix,max_verstappen,2,51,16:03:13,25.841,25841.0
2024,11,Austrian Grand Prix,austrian-grand-prix,norris,2,51,16:03:21,21.411,21411.0
2024,11,Austrian Grand Prix,austrian-grand-prix,piastri,2,51,16:03:40,20.775,20775.0
2024,11,Austrian Grand Prix,austrian-grand-prix,perez,2,51,16:04:03,27.5,27500.0
2024,11,Austrian Grand Prix,austrian-grand-prix,leclerc,4,51,16:04:33,20.903,20903.0
2024,11,Austrian Grand Prix,austrian-grand-prix,zhou,2,51,16:05:02,21.594,21594.0
2024,11,Austrian Grand Prix,austrian-grand-prix,hamilton,2,53,16:06:06,27.281,27281.0
2024,11,Austrian Grand Prix,austrian-grand-prix,max_verstappen,3,64,16:19:06,22.729,22729.0
2024,11,Austrian Grand Prix,austrian-grand-prix,alonso,3,68,16:25:31,22.487,22487.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,colapinto,1,3,17:09:29,24.941,24941.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,piastri,1,4,17:10:26,23.582,23582.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,bottas,1,6,17:13:23,41.144,41144.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,stroll,1,11,17:20:50,23.266,23266.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,kevin_magnussen,1,12,17:22:19,26.363,26363.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,zhou,1,12,17:22:26,23.024,23024.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,albon,1,12,17:22:27,22.065,22065.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,hulkenberg,1,13,17:23:45,21.53,21530.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,alonso,1,13,17:23:49,23.326,23326.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,gasly,1,14,17:25:11,22.059,22059.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,leclerc,1,20,17:34:12,21.869,21869.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,tsunoda,1,22,17:37:40,21.869,21869.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,doohan,1,22,17:37:42,22.08,22080.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,lawson,1,23,17:39:04,23.415,23415.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,lawson,2,24,17:41:00,22.565,22565.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,sainz,1,25,17:41:22,21.28,21280.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,norris,1,26,17:42:49,21.276,21276.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,russell,1,26,17:43:11,21.656,21656.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,max_verstappen,1,29,17:47:46,32.652,32652.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,kevin_magnussen,2,29,17:48:18,21.678,21678.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,lawson,3,29,17:48:52,32.317,32317.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,kevin_magnussen,3,30,17:50:20,22.815,22815.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,piastri,2,32,17:52:42,32.774,32774.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,stroll,2,32,17:52:48,22.053,22053.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,hamilton,1,34,17:55:17,21.694,21694.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,alonso,2,37,18:00:10,22.437,22437.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,zhou,2,39,18:03:21,28.765,28765.0
2024,24,Abu Dhabi Grand Prix,abu-dhabi-grand-prix,kevin_magnussen,4,55,18:28:06,22.09,22090.0
2024,23,Qatar Grand Prix,qatar-grand-prix,stroll,1,1,19:05:45,29.783,29783.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hulkenberg,1,1,19:06:14,32.957,32957.0
2024,23,Qatar Grand Prix,qatar-grand-prix,stroll,2,7,19:17:19,41.674,41674.0
2024,23,Qatar Grand Prix,qatar-grand-prix,russell,1,23,19:39:53,32.309,32308.999999999996
2024,23,Qatar Grand Prix,qatar-grand-prix,bottas,1,24,19:41:56,29.034,29034.0
2024,23,Qatar Grand Prix,qatar-grand-prix,kevin_magnussen,1,27,19:46:04,28.543,28543.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hulkenberg,2,31,19:52:08,28.343,28343.0
2024,23,Qatar Grand Prix,qatar-grand-prix,piastri,1,34,19:55:28,27.818,27818.0
2024,23,Qatar Grand Prix,qatar-grand-prix,sainz,1,34,19:55:52,36.143,36143.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hamilton,1,34,19:56:36,37.915,37915.0
2024,23,Qatar Grand Prix,qatar-grand-prix,max_verstappen,1,35,19:56:43,28.303,28303.0
2024,23,Qatar Grand Prix,qatar-grand-prix,norris,1,35,19:56:47,28.024,28024.0
2024,23,Qatar Grand Prix,qatar-grand-prix,leclerc,1,35,19:57:03,28.46,28460.0
2024,23,Qatar Grand Prix,qatar-grand-prix,perez,1,35,19:57:29,28.088,28088.0
2024,23,Qatar Grand Prix,qatar-grand-prix,gasly,1,35,19:57:50,28.792,28792.0
2024,23,Qatar Grand Prix,qatar-grand-prix,russell,2,35,19:57:59,27.87,27870.0
2024,23,Qatar Grand Prix,qatar-grand-prix,alonso,1,35,19:58:01,28.628,28628.0
2024,23,Qatar Grand Prix,qatar-grand-prix,zhou,1,35,19:58:03,29.085,29085.0
2024,23,Qatar Grand Prix,qatar-grand-prix,tsunoda,1,35,19:58:23,29.024,29024.0
2024,23,Qatar Grand Prix,qatar-grand-prix,albon,1,35,19:58:26,29.179,29179.0
2024,23,Qatar Grand Prix,qatar-grand-prix,lawson,1,35,19:58:28,45.049,45049.0
2024,23,Qatar Grand Prix,qatar-grand-prix,max_verstappen,2,36,19:59:32,23.884,23884.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hamilton,2,35,19:59:34,23.412,23412.0
2024,23,Qatar Grand Prix,qatar-grand-prix,bottas,2,35,19:59:35,28.968,28968.0
2024,23,Qatar Grand Prix,qatar-grand-prix,norris,2,36,19:59:37,25.592,25592.0
2024,23,Qatar Grand Prix,qatar-grand-prix,leclerc,2,36,19:59:40,25.675,25675.0
2024,23,Qatar Grand Prix,qatar-grand-prix,piastri,2,36,19:59:44,22.867,22867.0
2024,23,Qatar Grand Prix,qatar-grand-prix,perez,2,36,19:59:53,22.705,22705.0
2024,23,Qatar Grand Prix,qatar-grand-prix,gasly,2,36,20:00:12,22.717,22717.0
2024,23,Qatar Grand Prix,qatar-grand-prix,russell,3,36,20:00:22,22.763,22763.0
2024,23,Qatar Grand Prix,qatar-grand-prix,sainz,2,36,20:00:24,22.776,22776.0
2024,23,Qatar Grand Prix,qatar-grand-prix,alonso,2,36,20:00:27,28.592,28592.0
2024,23,Qatar Grand Prix,qatar-grand-prix,zhou,2,36,20:00:29,23.228,23228.0
2024,23,Qatar Grand Prix,qatar-grand-prix,kevin_magnussen,2,36,20:00:33,22.696,22696.0
2024,23,Qatar Grand Prix,qatar-grand-prix,tsunoda,2,36,20:00:47,22.714,22714.0
2024,23,Qatar Grand Prix,qatar-grand-prix,albon,2,36,20:00:48,22.71,22710.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hulkenberg,3,36,20:00:50,23.81,23810.0
2024,23,Qatar Grand Prix,qatar-grand-prix,lawson,2,36,20:01:08,22.737,22737.0
2024,23,Qatar Grand Prix,qatar-grand-prix,max_verstappen,3,37,20:02:21,22.703,22703.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hamilton,3,36,20:02:23,26.815,26815.0
2024,23,Qatar Grand Prix,qatar-grand-prix,norris,3,37,20:02:24,28.746,28746.0
2024,23,Qatar Grand Prix,qatar-grand-prix,bottas,3,36,20:02:25,28.14,28140.0
2024,23,Qatar Grand Prix,qatar-grand-prix,leclerc,3,37,20:02:26,28.983,28983.0
2024,23,Qatar Grand Prix,qatar-grand-prix,piastri,3,37,20:02:28,29.326,29326.0
2024,23,Qatar Grand Prix,qatar-grand-prix,perez,3,37,20:02:30,29.459,29459.0
2024,23,Qatar Grand Prix,qatar-grand-prix,gasly,3,37,20:02:33,30.488,30488.0
2024,23,Qatar Grand Prix,qatar-grand-prix,russell,4,37,20:02:34,34.037,34037.0
2024,23,Qatar Grand Prix,qatar-grand-prix,sainz,3,37,20:02:35,34.356,34356.0
2024,23,Qatar Grand Prix,qatar-grand-prix,zhou,3,37,20:02:37,34.818,34818.0
2024,23,Qatar Grand Prix,qatar-grand-prix,alonso,3,37,20:02:41,32.811,32811.0
2024,23,Qatar Grand Prix,qatar-grand-prix,kevin_magnussen,3,37,20:02:42,33.363,33363.0
2024,23,Qatar Grand Prix,qatar-grand-prix,tsunoda,3,37,20:02:45,35.849,35849.0
2024,23,Qatar Grand Prix,qatar-grand-prix,albon,3,37,20:02:46,36.548,36548.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hulkenberg,4,37,20:02:48,37.692,37692.0
2024,23,Qatar Grand Prix,qatar-grand-prix,lawson,3,37,20:03:03,26.79,26790.0
2024,23,Qatar Grand Prix,qatar-grand-prix,tsunoda,4,40,20:09:21,29.271,29271.0
2024,23,Qatar Grand Prix,qatar-grand-prix,lawson,4,40,20:09:24,34.655,34655.0
2024,23,Qatar Grand Prix,qatar-grand-prix,norris,4,45,20:17:59,36.069,36069.0
2024,23,Qatar Grand Prix,qatar-grand-prix,hamilton,4,47,20:21:04,22.705,22705.0
2024,23,Qatar Grand Prix,qatar-grand-prix,albon,4,55,20:32:43,39.687,39687.0
2024,18,Singapore Grand Prix,singapore-grand-prix,ricciardo,1,10,20:20:46,30.316,30316.0
2024,18,Singapore Grand Prix,singapore-grand-prix,albon,1,11,20:22:22,29.126,29126.0
2024,18,Singapore Grand Prix,singapore-grand-prix,sainz,1,13,20:25:37,29.385,29385.0
2024,18,Singapore Grand Prix,singapore-grand-prix,hamilton,1,17,20:31:54,29.272,29272.0
2024,18,Singapore Grand Prix,singapore-grand-prix,alonso,1,25,20:45:21,29.251,29251.0
2024,18,Singapore Grand Prix,singapore-grand-prix,stroll,1,26,20:47:31,29.816,29816.0
2024,18,Singapore Grand Prix,singapore-grand-prix,russell,1,27,20:48:22,28.739,28739.0
2024,18,Singapore Grand Prix,singapore-grand-prix,perez,1,28,20:50:26,28.99,28990.0
2024,18,Singapore Grand Prix,singapore-grand-prix,kevin_magnussen,1,28,20:50:47,29.707,29707.0
2024,18,Singapore Grand Prix,singapore-grand-prix,max_verstappen,1,29,20:51:28,29.655,29655.0
2024,18,Singapore Grand Prix,singapore-grand-prix,hulkenberg,1,29,20:52:00,29.808,29808.0
2024,18,Singapore Grand Prix,singapore-grand-prix,colapinto,1,29,20:52:02,29.772,29772.0
2024,18,Singapore Grand Prix,singapore-grand-prix,ocon,1,29,20:52:22,29.601,29601.0
2024,18,Singapore Grand Prix,singapore-grand-prix,norris,1,30,20:52:44,29.091,29091.0
2024,18,Singapore Grand Prix,singapore-grand-prix,tsunoda,1,33,20:58:54,29.662,29662.0
2024,18,Singapore Grand Prix,singapore-grand-prix,bottas,1,33,20:59:22,30.423,30423.0
2024,18,Singapore Grand Prix,singapore-grand-prix,zhou,1,34,21:01:01,29.36,29360.0
2024,18,Singapore Grand Prix,singapore-grand-prix,leclerc,1,36,21:03:29,29.042,29042.0
2024,18,Singapore Grand Prix,singapore-grand-prix,gasly,1,37,21:06:04,31.509,31509.0
2024,18,Singapore Grand Prix,singapore-grand-prix,piastri,1,38,21:06:22,29.152,29152.0
2024,18,Singapore Grand Prix,singapore-grand-prix,ricciardo,2,46,21:20:58,29.066,29066.0
2024,18,Singapore Grand Prix,singapore-grand-prix,kevin_magnussen,2,49,21:26:52,31.291,31291.0
2024,18,Singapore Grand Prix,singapore-grand-prix,ricciardo,3,58,21:40:58,29.653,29653.0
2024,6,Miami Grand Prix,miami-grand-prix,albon,1,10,16:19:16,22.828,22828.0
2024,6,Miami Grand Prix,miami-grand-prix,stroll,1,11,16:20:48,23.038,23038.0
2024,6,Miami Grand Prix,miami-grand-prix,sargeant,1,11,16:20:52,22.611,22611.0
2024,6,Miami Grand Prix,miami-grand-prix,bottas,1,11,16:20:55,23.73,23730.0
2024,6,Miami Grand Prix,miami-grand-prix,hulkenberg,1,12,16:22:21,23.055,23055.0
2024,6,Miami Grand Prix,miami-grand-prix,gasly,1,12,16:22:22,22.466,22466.0
2024,6,Miami Grand Prix,miami-grand-prix,perez,1,17,16:29:57,21.695,21695.0
2024,6,Miami Grand Prix,miami-grand-prix,leclerc,1,19,16:32:56,21.825,21825.0
2024,6,Miami Grand Prix,miami-grand-prix,ocon,1,22,16:38:08,22.663,22663.0
2024,6,Miami Grand Prix,miami-grand-prix,alonso,1,22,16:38:11,22.374,22374.0
2024,6,Miami Grand Prix,miami-grand-prix,kevin_magnussen,1,22,16:38:18,23.265,23265.0
2024,6,Miami Grand Prix,miami-grand-prix,max_verstappen,1,23,16:39:17,22.187,22187.0
2024,6,Miami Grand Prix,miami-grand-prix,russell,1,24,16:41:18,22.8,22800.0
2024,6,Miami Grand Prix,miami-grand-prix,hamilton,1,26,16:44:23,22.107,22107.0
2024,6,Miami Grand Prix,miami-grand-prix,piastri,1,27,16:45:31,22.216,22216.0
2024,6,Miami Grand Prix,miami-grand-prix,sainz,1,27,16:45:33,22.805,22805.0
2024,6,Miami Grand Prix,miami-grand-prix,perez,2,28,16:47:40,22.396,22396.0
2024,6,Miami Grand Prix,miami-grand-prix,tsunoda,1,28,16:47:44,22.153,22153.0
2024,6,Miami Grand Prix,miami-grand-prix,zhou,1,28,16:48:01,23.017,23017.0
2024,6,Miami Grand Prix,miami-grand-prix,ricciardo,1,28,16:48:05,22.54,22540.0
2024,6,Miami Grand Prix,miami-grand-prix,hulkenberg,2,28,16:48:13,22.487,22487.0
2024,6,Miami Grand Prix,miami-grand-prix,stroll,2,28,16:48:15,22.631,22631.0
2024,6,Miami Grand Prix,miami-grand-prix,kevin_magnussen,2,28,16:48:47,29.727,29727.0
2024,6,Miami Grand Prix,miami-grand-prix,norris,1,29,16:49:15,22.041,22041.0
2024,6,Miami Grand Prix,miami-grand-prix,bottas,2,29,16:50:34,22.765,22765.0
2024,6,Miami Grand Prix,miami-grand-prix,kevin_magnussen,3,31,16:54:36,30.732,30732.0
2024,6,Miami Grand Prix,miami-grand-prix,piastri,2,40,17:08:34,30.409,30409.0
2024,6,Miami Grand Prix,miami-grand-prix,albon,2,53,17:29:03,22.567,22567.0
2024,16,Italian Grand Prix,italian-grand-prix,hulkenberg,1,5,15:10:58,38.875,38875.0
2024,16,Italian Grand Prix,italian-grand-prix,gasly,1,10,15:18:08,24.335,24335.0
2024,16,Italian Grand Prix,italian-grand-prix,russell,1,11,15:19:22,32.696,32695.999999999996
2024,16,Italian Grand Prix,italian-grand-prix,ricciardo,1,11,15:19:31,30.317,30317.0
2024,16,Italian Grand Prix,italian-grand-prix,alonso,1,12,15:20:54,24.866,24866.0
2024,16,Italian Grand Prix,italian-grand-prix,norris,1,14,15:23:26,24.169,24169.0
2024,16,Italian Grand Prix,italian-grand-prix,kevin_magnussen,1,14,15:23:48,25.672,25672.0
2024,16,Italian Grand Prix,italian-grand-prix,leclerc,1,15,15:24:52,24.551,24551.0
2024,16,Italian Grand Prix,italian-grand-prix,hamilton,1,15,15:24:58,24.469,24469.0
2024,16,Italian Grand Prix,italian-grand-prix,zhou,1,15,15:25:28,27.138,27138.0
2024,16,Italian Grand Prix,italian-grand-prix,piastri,1,16,15:26:13,23.793,23793.0
2024,16,Italian Grand Prix,italian-grand-prix,colapinto,1,16,15:26:50,25.147,25147.0
2024,16,Italian Grand Prix,italian-grand-prix,albon,1,17,15:28:04,24.801,24801.0
2024,16,Italian Grand Prix,italian-grand-prix,sainz,1,19,15:30:37,24.313,24313.0
2024,16,Italian Grand Prix,italian-grand-prix,stroll,1,19,15:31:07,24.98,24980.0
2024,16,Italian Grand Prix,italian-grand-prix,max_verstappen,1,22,15:34:56,28.198,28198.0
2024,16,Italian Grand Prix,italian-grand-prix,perez,1,23,15:36:25,24.728,24728.0
2024,16,Italian Grand Prix,italian-grand-prix,gasly,2,30,15:47:05,24.203,24203.0
2024,16,Italian Grand Prix,italian-grand-prix,ocon,1,31,15:48:20,24.146,24146.0
2024,16,Italian Grand Prix,italian-grand-prix,norris,2,32,15:48:59,24.87,24870.0
2024,16,Italian Grand Prix,italian-grand-prix,hulkenberg,2,32,15:50:05,36.576,36576.0
2024,16,Italian Grand Prix,italian-grand-prix,russell,2,33,15:50:51,26.297,26297.0
2024,16,Italian Grand Prix,italian-grand-prix,bottas,1,33,15:51:24,24.41,24410.0
2024,16,Italian Grand Prix,italian-grand-prix,perez,2,35,15:53:38,24.03,24030.0
2024,16,Italian Grand Prix,italian-grand-prix,alonso,2,35,15:53:55,24.501,24501.0
2024,16,Italian Grand Prix,italian-grand-prix,stroll,2,36,15:55:36,24.209,24209.0
2024,16,Italian Grand Prix,italian-grand-prix,hamilton,2,37,15:56:11,24.155,24155.0
2024,16,Italian Grand Prix,italian-grand-prix,piastri,2,38,15:57:15,24.67,24670.0
2024,16,Italian Grand Prix,italian-grand-prix,max_verstappen,2,41,16:01:54,24.15,24150.0
2024,16,Italian Grand Prix,italian-grand-prix,stroll,3,50,16:15:41,25.269,25269.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,stroll,1,1,15:06:20,21.123,21123.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,colapinto,1,10,15:22:39,20.596,20596.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,alonso,1,11,15:24:27,20.073,20073.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,bottas,1,11,15:25:01,20.045,20045.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,max_verstappen,1,12,15:26:10,21.145,21145.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,russell,1,12,15:26:14,19.954,19954.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,hamilton,1,12,15:26:34,21.289,21289.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,tsunoda,1,12,15:26:54,20.922,20922.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,perez,1,13,15:27:51,20.63,20630.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,bearman,1,14,15:30:09,21.276,21276.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,piastri,1,15,15:31:28,20.181,20181.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,hulkenberg,1,15,15:31:57,21.617,21617.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,leclerc,1,16,15:33:13,20.671,20671.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,sainz,1,17,15:35:11,21.483,21483.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,stroll,2,22,15:45:17,20.214,20214.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,albon,1,31,16:00:54,20.287,20287.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,zhou,1,34,16:07:12,20.52,20520.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,norris,1,37,16:11:41,19.712,19712.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,max_verstappen,2,49,16:33:13,20.725,20725.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,ricciardo,1,49,16:34:12,21.984,21984.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,ocon,1,49,16:34:42,20.634,20634.0
2024,17,Azerbaijan Grand Prix,azerbaijan-grand-prix,gasly,1,50,16:36:20,20.257,20257.0
